,ChEBI ID,ChEBI Name,Formulae
14171,CHEBI:41117,N-benzylformamide,C8H9NO
14172,CHEBI:41121,(3S)-3-hydroxy-L-aspartic acid residue,C4H5NO4
14173,CHEBI:41135,4-phenoxy-N-(pyridin-2-ylmethyl)benzamide,C19H16N2O2
14174,CHEBI:41149,4-methyl-2-pyrroline-5-carboxylic acid,C6H9NO2
14175,CHEBI:41150,6-oxouridine 5'-phosphate,C9H13N2O10P
14176,CHEBI:41183,D-erythro-biopterin,C9H11N5O3
14177,CHEBI:41189,"butane-1,4-diol",C4H10O2
14178,CHEBI:41198,"4-[3-(3-nitrophenyl)-1,2,4-oxadiazol-5-yl]butanoic acid",C12H11N3O5
14179,CHEBI:41213,bacteriopheophytin a,C55H76N4O6
14180,CHEBI:41214,4-nitrobenzyl alcohol,C7H7NO3
14181,CHEBI:41221,piperazine-1-carboxylic acid,C5H10N2O2
14182,CHEBI:41254,2-(2-carboxyethyl)-4-methyl-5-propylfuran-3-carboxylic acid,C12H16O5
14183,CHEBI:41268,4-hydroxybutan-2-one,C4H8O2
14184,CHEBI:41274,"2,5-bis{[4-(N-ethylamidino)]phenyl}furan",C22H24N4O
14185,CHEBI:41285,[(R)-1-L-prolylpyrrolidin-2-yl]boronic acid,C9H17BN2O3
14186,CHEBI:41304,6-O-benzyl-2'-deoxyguanosine 5'-monophosphate,C17H20N5O7P
14187,CHEBI:41320,"1,3-diphenylurea",C13H12N2O
14188,CHEBI:41323,tetraethylene glycol monooctyl ether,C16H34O5
14189,CHEBI:41378,dodecyltrimethylammonium ion,C15H34N
14190,CHEBI:41384,butylphosphonic acid,C4H11O3P
14191,CHEBI:41425,(7R)-7-(4-carboxybutanamido)cephalosporanic acid,C15H18N2O8S
14192,CHEBI:41433,L-glutamic 5-semialdehyde residue,C5H7NO2
14193,CHEBI:41469,N-carbamoyl-D-valine,C6H12N2O3
14194,CHEBI:41473,"cytidine 5'-phosphate 2',3'-cyclic phosphate",C9H13N3O10P2
14195,CHEBI:41476,1-methylcyclopentanecarboxylic acid,C7H12O2
14196,CHEBI:41482,(R)-carnitinyl-CoA betaine,C28H49N8O18P3S
14197,CHEBI:41485,"6-(1,3-dihydroxyisobutyl)thymine",C9H14N2O4
14198,CHEBI:41527,octaethyleneglycol monododecyl ether,C28H58O9
14199,CHEBI:41531,methyl L-cysteinate,C4H9NO2S
14200,CHEBI:41576,3'-deamino-3'-(3-cyanomorpholin-4-yl)doxorubicin,C32H34N2O12
14201,CHEBI:41593,"(2R,3R,4S)-3-(4-hydroxyphenyl)-4-methyl-2-[4-(2-pyrrolidin-1-ylethoxy)phenyl]chroman-6-ol",C28H31NO4
14202,CHEBI:41607,crotonaldehyde,C4H6O
14203,CHEBI:41611,3-thiaoctanoyl-CoA,C28H48N7O17P3S2
14204,CHEBI:41617,"(S)-1-(2,5-xylyloxy)-3-morpholinopropan-2-ol",C15H23NO3
14205,CHEBI:41625,chromopyrrolic acid,C22H15N3O4
14206,CHEBI:41630,S-oxy-L-cysteine,C3H7NO3S
14207,CHEBI:41633,"24(S),25-epoxycholesterol",C27H44O2
14208,CHEBI:41656,CCT-018159,C20H20N2O4
14209,CHEBI:41721,L-cysteine-S-dioxide,C3H7NO4S
14210,CHEBI:41727,alpha-cellotriose,C18H32O16
14211,CHEBI:41733,2-hydroxy-5-nitrophenyl hydrogen sulfate,C6H5NO7S
14212,CHEBI:41753,beta-cellotriose,C18H32O16
14213,CHEBI:41794,"(S,R)-(furan-2,5-diyldibenzene-4,1-diyl)bis(N-cyclopropylmethanediamine)",C24H28N4O
14214,CHEBI:41804,(5-pyridin-3-ylfuran-2-yl)methanamine,C10H10N2O
14215,CHEBI:41814,"4,4'-dipyridyl disulfide",C10H8N2S2
14216,CHEBI:41834,"L-2,4-diaminobutyric acid residue",C4H8N2O
14217,CHEBI:41847,"1,2-dioctadecanoyl-sn-glycerol",C39H76O5
14218,CHEBI:41872,dequalinium,C30H40N4
14219,CHEBI:41883,"2,3-difluorobenzyl alcohol",C7H6F2O
14220,CHEBI:41888,(2S)-7-hydroxyflavanone,C15H12O3
14221,CHEBI:41893,4-deoxy-Delta(4)-beta-D-GlcpA,C6H8O6
14222,CHEBI:41899,"decylamine-N,N-dimethyl-N-oxide",C12H27NO
14223,CHEBI:41917,4-phospho-L-threonic acid,C4H9O8P
14224,CHEBI:41919,1-O-demethyl-6-deoxydoxorubicin,C26H27NO10
14225,CHEBI:41945,9-(2-deoxy-5-O-phosphono-beta-L-ribofuranosyl)guanine,C10H14N5O7P
14226,CHEBI:41962,diethyl phosphonate,C4H11O3P
14227,CHEBI:41965,(2S)-4'-hydroxyflavanone,C15H12O3
14228,CHEBI:41967,diphenylacetic acid,C14H12O2
14229,CHEBI:41983,4'-epidoxorubicinium,C27H30NO11
14230,CHEBI:41988,"3,4-dihydrozebularine",C9H14N2O5
14231,CHEBI:42024,N(6)-dansyl-L-lysine,C18H25N3O4S
14232,CHEBI:42025,12-aminododecanoic acid,C12H25NO2
14233,CHEBI:42034,(S)-2-(4-nitrobenzyl)-DOTA,C23H33N5O10
14234,CHEBI:42037,4'-deoxy-4'-iododoxorubicinium,C27H29INO10
14235,CHEBI:42053,nemorubicin,C32H37NO13
14236,CHEBI:42082,"(4R,5S,6S,7R)-4,7-dibenzyl-5,6-dihydroxy-1,3-bis[4-(hydroxymethyl)benzyl]-1,3-diazepan-2-one",C35H38N2O5
14237,CHEBI:42085,"(7R,8S)-7,8-diaminononanoic acid",C9H20N2O2
14238,CHEBI:42088,alpha-L-Fucp-(1->2)-beta-D-Galp-(1->4)-beta-D-GlcpNAc,C20H35NO15
14239,CHEBI:42090,L-threitol,C4H10O4
14240,CHEBI:42112,1-(2-deoxy-5-O-phosphono-beta-L-ribofuranosyl)thymine,C10H15N2O8P
14241,CHEBI:42115,3-deoxy-alpha-D-manno-2-octulosonic acid 8-phosphate,C8H15O11P
14242,CHEBI:42122,(S)-2-{4-[2-(2-hydroxyethylthio)acetamido]benzyl}-DOTA,C27H41N5O10S
14243,CHEBI:42142,Ac-(D)Phe-Pro-boroArg-OH,C21H33BN6O5
14244,CHEBI:42155,3-amino-L-alanine residue,C3H6N2O
14245,CHEBI:42156,17-epiestriol,C18H24O3
14246,CHEBI:42229,(3S)-3-[(2S)-2-amino-3-hydroxybutyl]pyrrolidin-2-one,C8H16N2O2
14247,CHEBI:42241,ethoxy group,C2H5O
14248,CHEBI:42248,"({[(1R,2R)-2-(uracil-1-yl)cyclopentyl]oxy}methyl)phosphonic acid",C10H15N2O6P
14249,CHEBI:42263,"1,2-dimethoxyethane",C4H10O2
14250,CHEBI:42265,epoxomicin,C28H50N4O7
14251,CHEBI:42319,17beta-estradiol 6-O-(carboxymethyl)oxime,C20H25NO5
14252,CHEBI:42383,ethyl dihydrogen phosphate,C2H7O4P
14253,CHEBI:42403,"S-[5-(trifluoromethyl)-4H-1,2,4-triazol-3-yl] 5-(phenylethynyl)furan-2-carbothioate",C16H8F3N3O2S
14254,CHEBI:42416,formanilide,C7H7NO
14255,CHEBI:42433,4-[N'-(2-hydroxyethyl)thioureido]-L-benzyl EDTA,C20H28N4O9S
14256,CHEBI:42438,2-methoxy-4-vinylphenol,C9H10O2
14257,CHEBI:42452,formycin A,C10H13N5O4
14258,CHEBI:42465,ethanesulfonic acid,C2H6O3S
14259,CHEBI:42471,forskolin,C22H34O7
14260,CHEBI:42478,ethidium,C21H20N3
14261,CHEBI:42487,iodoethane,C2H5I
14262,CHEBI:42495,6-methylformycin A,C11H15N5O4
14263,CHEBI:42528,alpha-D-GalNpAc-(1->3)-beta-D-GalpNAc,C16H28N2O11
14264,CHEBI:42533,4-fluorophenol,C6H5FO
14265,CHEBI:42534,epitestosterone,C19H28O2
14266,CHEBI:42539,(R)-3-hydroxytetradecanoic acid,C14H28O3
14267,CHEBI:42548,alpha-L-fucose,C6H12O5
14268,CHEBI:42549,3-(5-fluorouracil-1-yl)-L-alanine,C7H8FN3O4
14269,CHEBI:42564,alpha-D-fucose,C6H12O5
14270,CHEBI:42575,N(7)-methylformycin A,C11H15N5O4
14271,CHEBI:42588,4-hydroxyphenyl retinamide,C26H33NO2
14272,CHEBI:42601,fumagillin-2-yl group,C26H35O7
14273,CHEBI:42603,"3-{[(5-nitrofuran-2-yl)methylidene]amino}-1,3-oxazol-2-one",C8H5N3O5
14274,CHEBI:42626,glycyl-AMP zwitterion,C12H17N6O8P
14275,CHEBI:42630,propylbenzene,C9H12
14276,CHEBI:42646,flaviolin,C10H6O5
14277,CHEBI:42654,formycin B,C10H12N4O5
14278,CHEBI:42660,GDP-beta-L-galactose,C16H25N5O16P2
14279,CHEBI:42665,"4-[(1S,2R)-3-(4-fluorophenyl)-2-hydroxy-1-(1,2,4-triazol-1-yl)propyl]benzonitrile",C18H15FN4O
14280,CHEBI:42677,(2R)-2-hydroxypropylammonium,C3H10NO
14281,CHEBI:42683,"(2R,3R,4S,5R)-2-({[(1R)-2-hydroxy-1-phenylethyl]amino}methyl)-5-methylpyrrolidine-3,4-diol",C14H22N2O3
14282,CHEBI:42697,"(2R,3R,4S)-2-({[(1S)-2-hydroxy-1-phenylethyl]amino}methyl)pyrrolidine-3,4-diol",C13H20N2O3
14283,CHEBI:42700,2-deoxy-2-fluoro-beta-L-fucose,C6H11FO4
14284,CHEBI:42702,"6-(3,5-dimethylbenzyl)-1-(ethoxymethyl)-5-isopropyluracil",C19H26N2O3
14285,CHEBI:42719,benzylpenicilloyl-benzylamine,C23H27N3O4S
14286,CHEBI:42725,"3-methyl-3H-imidazo[4,5-f]quinolin-2-amine",C11H10N4
14287,CHEBI:42754,beta-garosamine,C7H15NO4
14288,CHEBI:42775,"2'-deoxyguanosine 5'-[beta,gamma-methylene]triphosphate",C11H18N5O12P3
14289,CHEBI:42782,L-idopyranose 6-monomycolate,C66H126O8
14290,CHEBI:42787,"(2R,3R,4S)-2-({[(1R)-2-hydroxy-1-phenylethyl]amino}methyl)pyrrolidine-3,4-diol",C13H20N2O3
14291,CHEBI:42790,(R)-gabaculine,C7H9NO2
14292,CHEBI:42799,N-sulfo-alpha-D-glucosamine,C6H13NO8S
14293,CHEBI:42839,"3'-amino-3'-deoxy-N(6),N(6)-dimethyladenosine",C12H18N6O3
14294,CHEBI:42893,1-(2-{4-[(4-carboxybutanoyl)amino]phenyl}ethyl)-1-methylpiperidinium,C19H29N2O3
14295,CHEBI:42894,alpha-D-glucopyranosyl-(1->3)-alpha-D-fructofuranosyl alpha-D-galactopyranoside,C18H32O16
14296,CHEBI:42896,1-thio-beta-D-glucopyranose,C6H12O5S
14297,CHEBI:42917,HP_dp02_0008(3-),C12H16NO16S2
14298,CHEBI:42939,cyclohexylammonium,C6H14N
14299,CHEBI:42955,methyl 4-aminobutanoate,C5H11NO2
14300,CHEBI:42965,beta-D-glucosyl-N-(octadecanoyl)sphinganine,C42H83NO8
14301,CHEBI:42976,L-glycero-alpha-D-manno-heptopyranose,C7H14O7
14302,CHEBI:43007,"5-(2-amino-5,6-dimethyl-1H-benzimidazol-1-yl)pentanoic acid",C14H19N3O2
14303,CHEBI:43012,phenyl [1-(N-succinylamino)pentyl]phosphonate,C15H22NO6P
14304,CHEBI:43035,(R)-hydratropic acid,C9H10O2
14305,CHEBI:43040,hadacidin,C3H5NO4
14306,CHEBI:43053,heparin disaccharide I-S(4-),C12H15NO19S3
14307,CHEBI:43060,1-[(2-hydroxyethoxy)methyl]-6-(phenylsulfanyl)thymine,C14H16N2O4S
14308,CHEBI:43074,(3S)-3-hydroxy-3-methylglutaryl-CoA(5-),C27H39N7O20P3S
14309,CHEBI:43078,"hexane-1,6-diol",C6H14O2
14310,CHEBI:43081,"8-benzyl-7-hydroxy-4,10-dioxo-1-phenyl-6-oxa-3,9-diaza-7-phosphatetradecan-14-oic acid 7-oxide",C23H29N2O7P
14311,CHEBI:43088,N(5)-[(hydroxyamino)(imino)methyl]-L-ornithine,C6H14N4O3
14312,CHEBI:43089,N-hydroxyguanidine,CH5N3O
14313,CHEBI:43103,L-homophenylalanine,C10H13NO2
14314,CHEBI:43120,"(6R)-L-erythro-6,7-dihydrobiopterin",C9H13N5O3
14315,CHEBI:43129,(+)-6a-hydroxymaackiain,C16H12O6
14316,CHEBI:43141,3-hydroxypropoxy group,C3H7O2
14317,CHEBI:43186,5-hydroxy-D-tryptophan,C11H12N2O3
14318,CHEBI:43195,9a-(2-hydroxyethyl)dihydrothiochrome diphosphate,C14H22N4O8P2S
14319,CHEBI:43208,"(2R,3R)-heptane-1,2,3-triol",C7H16O3
14320,CHEBI:43219,"(2E,4R)-4-hydroxynon-2-enal",C9H16O2
14321,CHEBI:43253,3-isobutyl-1-methyl-9H-xanthine,C10H14N4O2
14322,CHEBI:43278,"(1S,2S,5S)-2-(4-glutaridylbenzyl)-5-phenylcyclohexan-1-ol",C23H27NO4
14323,CHEBI:43299,6-(3-hydroxypropyl)thymine,C8H12N2O3
14324,CHEBI:43305,"2,6-diamino-2,6-dideoxy-beta-L-idopyranose",C6H14N2O4
14325,CHEBI:43312,N-methyl-L-isoleucine,C7H15NO2
14326,CHEBI:43355,indoxyl sulfate,C8H7NO4S
14327,CHEBI:43362,immucillin H,C11H14N4O4
14328,CHEBI:43385,5-(2-methylpiperazine-1-sulfonyl)isoquinoline,C14H17N3O2S
14329,CHEBI:43394,alpha-L-iduronic acid,C6H10O7
14330,CHEBI:43405,para-isopropylaniline,C9H13N
14331,CHEBI:43411,"3,4-didehydro-N(4)-deethylbrinzolamide",C10H15N3O5S3
14332,CHEBI:43422,4-iodo-D-phenylalanine,C9H10INO2
14333,CHEBI:43424,9-cyclopentyl-6-{2-[3-(4-methylpiperazin-1-yl)propoxy]phenylamino}-9H-purine-2-carbonitrile,C25H32N8O
14334,CHEBI:43448,iodo group,I
14335,CHEBI:43460,"N-{2'-[(4-fluorophenyl)amino]-4,4'-bipyridin-2-yl}-4-methoxycyclohexanecarboxamide",C24H25FN4O2
14336,CHEBI:43467,immucillin G,C11H15N5O4
14337,CHEBI:43513,2-(beta-D-glucosyl)benzimidazole,C13H16N2O5
14338,CHEBI:43542,O-(2-aminopropyl)-O'-(2-methyoxyethyl)octa(propylene glycol),C30H63NO10
14339,CHEBI:43561,N-[2-(methylamino)ethyl]isoquinoline-5-sulfonamide,C12H15N3O2S
14340,CHEBI:43562,dihydrokainic acid,C19H17NO4
14341,CHEBI:43577,3-deoxy-alpha-D-manno-oct-2-ulopyranosonic acid,C8H14O8
14342,CHEBI:43580,3-(1H-indol-3-yl)propanoic acid,C11H11NO2
14343,CHEBI:43615,2H-imidazol-4-ylacetic acid,C5H6N2O2
14344,CHEBI:43616,K-252a,C27H21N3O5
14345,CHEBI:43636,5-iodouracil,C4H3IN2O2
14346,CHEBI:43644,(3S)-3-[(2S)-2-amino-3-oxobutyl]pyrrolidin-2-one,C8H14N2O2
14347,CHEBI:43645,indirubin-3'-monoxime,C16H11N3O2
14348,CHEBI:43666,(2S)-2-cyano-1-(4-phenyl-L-phenylalanyl)pyrrolidine,C20H21N3O
14349,CHEBI:43689,isopentylamine,C5H13N
14350,CHEBI:43697,"4-amino-1-[2,5-anhydro-4-(hydroxymethyl)-alpha-L-lyxofuranosyl]-5-methylcytosine",C11H15N3O5
14351,CHEBI:43711,(R)-dihydrolipoamide,C8H17NOS2
14352,CHEBI:43741,"{[5-(5-nitro-2-furyl)-1,3,4-oxadiazol-2-yl]thio}acetic acid",C8H5N3O6S
14353,CHEBI:43745,"pyrimidine-2,4-diamine",C4H6N4
14354,CHEBI:43769,dodecyl beta-D-maltoside,C24H46O11
14355,CHEBI:43786,D-glycero-alpha-D-manno-heptose 7-phosphate,C7H15O10P
14356,CHEBI:43791,"9-{2,5-anhydro-4-[(phosphonooxy)methyl]-alpha-L-lyxofuranosyl}-9H-purin-6-amine",C11H14N5O7P
14357,CHEBI:43797,L-propargylglycine,C5H7NO2
14358,CHEBI:43799,butan-1-amine,C4H11N
14359,CHEBI:43824,L-gulonic acid 6-phosphate,C6H13O10P
14360,CHEBI:43830,"3,7-bis(dimethylamino)phenothiazin-5-ium",C16H18N3S
14361,CHEBI:43832,alpha-L-glucopyranuronic acid,C6H10O7
14362,CHEBI:43858,L-vinylglycine,C4H7NO2
14363,CHEBI:43876,(S)-alpha-methyl-4-carboxyphenylglycine,C10H11NO4
14364,CHEBI:43903,N(pros)-methyl-L-histidine residue,C7H9N3O
14365,CHEBI:43907,2-methylprop-1-ene,C4H8
14366,CHEBI:43923,methylenecarbonyl group,C2H2O
14367,CHEBI:43927,"5-O-[8-(cis-2,6-dimethylmorpholino)octylcarbamoyl]eseroline",C28H46N4O3
14368,CHEBI:43934,beta-L-xylopyranose,C5H10O5
14369,CHEBI:43945,medronic acid,CH6O6P2
14370,CHEBI:43967,"N(2),N(2)-dimethylguanosine 5'-monophosphate",C12H18N5O8P
14371,CHEBI:43968,meropenem,C17H25N3O5S
14372,CHEBI:43977,"7-methyl-7,8-dihydroguanosine-5'-diphosphate",C11H19N5O11P2
14373,CHEBI:43978,trifluoro-L-methionine,C5H8F3NO2S
14374,CHEBI:43986,"N(6),N(6)-dimethyl-AMP",C12H18N5O7P
14375,CHEBI:43996,mitoguazone,C5H12N8
14376,CHEBI:44009,6-methylheptan-1-ol,C8H18O
14377,CHEBI:44027,menaquinone-8,C51H72O2
14378,CHEBI:44042,3-O-methyl-alpha-L-rhamnose,C7H14O5
14379,CHEBI:44061,2-[(1S)-1-aminoethyl]-1-carboxymethyl-5-hydroxy-4-methylimidazole,C8H13N3O3
14380,CHEBI:44081,6-methylthioinosine,C11H14N4O4S
14381,CHEBI:44085,N-methylmesoporphyrin,C35H40N4O4
14382,CHEBI:44089,(2S)-2-methyltetradecanoyl-CoA,C36H64N7O17P3S
14383,CHEBI:44096,methyl N-acetyl-alpha-D-galactosaminide,C9H17NO6
14384,CHEBI:44107,malachite green cation,C23H25N2
14385,CHEBI:44111,3-mercaptopropanoic acid,C3H6O2S
14386,CHEBI:44120,L-methionine (S)-S-oxide residue,C5H9NO2S
14387,CHEBI:44143,emivirine,C17H22N2O3
14388,CHEBI:44147,menaquinone-9,C56H80O2
14389,CHEBI:44209,methylamino group,CH4N
14390,CHEBI:44224,"(4S)-2-methylpentane-2,4-diol",C6H14O2
14391,CHEBI:44234,4-[(1R)-1-hydroxy-2-oxo-3-phosphonooxypropyl]nicotinamide adenine dinucleotide,C24H32N7O20P3
14392,CHEBI:44235,"3-(3,4-dimethoxyphenyl)propanoic acid",C11H14O4
14393,CHEBI:44236,(S)-NADHX,C21H31N7O15P2
14394,CHEBI:44237,N-butylbenzenesulfonamide,C10H15NO2S
14395,CHEBI:44245,menaquinone-7,C46H64O2
14396,CHEBI:44272,N-acetyl-D-proline,C7H11NO3
14397,CHEBI:44278,N-acetyl-alpha-D-glucosamine,C8H15NO6
14398,CHEBI:44302,N-cyclohexyl-2-aminoethanesulfonic acid,C8H17NO3S
14399,CHEBI:44305,3-amino-5-phenylpentane,C11H17N
14400,CHEBI:44312,beta-muramic acid,C9H17NO7
14401,CHEBI:44313,N-acetyl-alpha-D-galactosamine 1-phosphate,C8H16NO9P
14402,CHEBI:44331,beta-D-Galp-(1->4)-alpha-D-GlcpNAc,C14H25NO11
14403,CHEBI:44348,N-ethylsuccinimide,C6H9NO2
14404,CHEBI:44383,N-methyl urea,C2H6N2O
14405,CHEBI:44387,L-2-aminopimelic acid,C7H13NO4
14406,CHEBI:44394,"m-trimethylammonio(2,2,2-trifluoro-1,1-dihydroxyethyl)benzene",C11H15F3NO2
14407,CHEBI:44400,2-iminiopropionate,C3H5NO2
14408,CHEBI:44480,4-nitrophenyl (4-carboxybutyl)phosphonate,C11H13NO7P
14409,CHEBI:44482,N-oxalylglycine,C4H5NO5
14410,CHEBI:44491,"4-({5-[(2-aminoethyl)amino]-2,4-dinitrophenyl}amino)-TEMPO",C17H27N6O5
14411,CHEBI:44499,methyl nonanoate,C10H20O2
14412,CHEBI:44504,nogalamycin,C39H49NO16
14413,CHEBI:44514,O-methyl-L-threonine,C5H11NO3
14414,CHEBI:44515,6-[(4-hydroxy-3-nitrophenyl)acetamido]caproate,C14H17N2O6
14415,CHEBI:44534,N-(3-oxododecanoyl)-L-homoserine lactone,C16H27NO4
14416,CHEBI:44548,N(2)-L-ornithino group,C5H11N2O2
14417,CHEBI:44549,4-amino-5-aminomethyl-2-methylpyrimidine,C6H10N4
14418,CHEBI:44571,L-ornithine residue,C5H10N2O
14419,CHEBI:44592,9-(2-carboxyethyl)-10-methylanthracene endoperoxide,C18H16O4
14420,CHEBI:44597,all-trans-4-oxoretinol,C20H28O2
14421,CHEBI:44598,5-({4-[2-(1-oxidopiperidin-1-yl)ethyl]phenyl}amino)-5-oxopentanoic acid,C18H26N2O4
14422,CHEBI:44604,6-[(4-hydroxy-3-nitrophenyl)acetamido]caproic acid,C14H18N2O6
14423,CHEBI:44608,(4S)-4-(2-propylisonicotinoyl)nicotinamide adenine dinucleotide,C30H38N8O15P2
14424,CHEBI:44612,3-oxo-N-[(3S)-2-oxopyrrolidin-3-yl]dodecanamide,C16H28N2O3
14425,CHEBI:44616,afimoxifene,C26H29NO2
14426,CHEBI:44618,(3S)-3-[(2S)-2-amino-4-hydroxy-3-oxobutyl]pyrrolidin-2-one,C8H14N2O3
14427,CHEBI:44632,(S)-pyrrolidin-2-ylmethylamine,C5H12N2
14428,CHEBI:44638,2'-O-methylguanosine 5'-monophosphate,C11H16N5O8P
14429,CHEBI:44639,tert-butylamine,C4H11N
14430,CHEBI:44642,2'-O-methyluridine 5'-monophosphate,C10H15N2O9P
14431,CHEBI:44661,olomoucine,C15H18N6O
14432,CHEBI:44664,1-ethoxy-2-(2-ethoxyethoxy)ethane,C8H18O3
14433,CHEBI:44666,2'-O-methylcytidine 5'-monophosphate,C10H16N3O8P
14434,CHEBI:44667,L-ornithinium(2+),C5H14N2O2
14435,CHEBI:44673,N(5)-acetyl-L-ornithine,C7H14N2O3
14436,CHEBI:44692,phosphonoacetohydroxamic acid,C2H6NO5P
14437,CHEBI:44699,1-O-dodecanoyl-2-O-pentacosanoyl-sn-glycero-3-phosphocholine,C45H91NO8P
14438,CHEBI:44700,L-ornithyl group,C5H11N2O
14439,CHEBI:44712,(S)-oxalosuccinic acid,C6H6O7
14440,CHEBI:44722,"2-(beta-D-glucosyl)-5-methyl-1,3,4-oxadiazole",C9H14N2O6
14441,CHEBI:44730,2-hydroxyethyl group,C2H5O
14442,CHEBI:44736,"N-(2-aminoethyl)butane-1,4-diamine",C6H17N3
14443,CHEBI:44737,lutidinic acid,C7H5NO4
14444,CHEBI:44743,N-(5'-phosphopyridoxyl)-D-alanine,C11H17N2O7P
14445,CHEBI:44748,heptaethylene glycol,C14H30O8
14446,CHEBI:44751,"3,6,9,12,15-pentaoxaheptadecane",C12H26O5
14447,CHEBI:44752,hexaethylene glycol monomethyl ether,C13H28O7
14448,CHEBI:44758,formylmethyl hexaethylene glycol,C14H28O8
14449,CHEBI:44759,N(2)-(5'-phosphopyridoxyl)-L-lysine,C14H24N3O7P
14450,CHEBI:44762,hexaethylene glycol monophosphate,C12H27O10P
14451,CHEBI:44777,oregon green 488,C21H10F2O7
14452,CHEBI:44791,tetradecaethylene glycol,C28H58O15
14453,CHEBI:44794,octaethylene glycol,C16H34O9
14454,CHEBI:44800,"(2R,4S)-2-methyltetrahydrofuran-2,3,3,4-tetrol",C5H10O5
14455,CHEBI:44811,2-O-acetyl-1-O-hexadecyl-sn-glycero-3-phosphocholine,C26H54NO7P
14456,CHEBI:44814,4-phenylbutylamine,C10H15N
14457,CHEBI:44817,heptacosaethylene glycol monomethyl ether,C55H112O28
14458,CHEBI:44836,2-(2-methoxyethoxy)ethanol,C5H12O3
14459,CHEBI:44841,"2-amino-6-(hydroxymethyl)-7,8-dihydropteridin-4-one",C7H9N5O2
14460,CHEBI:44842,triglyme,C8H18O4
14461,CHEBI:44864,"propane-1,3-dithiol",C3H8S2
14462,CHEBI:44884,pentan-1-ol,C5H12O
14463,CHEBI:44887,"(S)-1,2-distearoylphosphatidylethanolaminium",C41H83NO8P
14464,CHEBI:44903,"2,3,4,5,6-pentafluorobenzyl alcohol",C7H3F5O
14465,CHEBI:44920,tetraethylene glycol,C8H18O5
14466,CHEBI:44926,triethylene glycol,C6H14O4
14467,CHEBI:44930,N-(p-nitrophenylphosphobutanoyl)glycine,C12H15N2O8P
14468,CHEBI:44934,pentaglyme,C12H26O6
14469,CHEBI:44939,p-nitrobenzyl glutaryl glycinic acid,C14H17N3O6
14470,CHEBI:44940,4-nitrophenyl methylphosphonate,C7H7NO5P
14471,CHEBI:44946,1-hexadecanoyl-2-[(11Z)-octadec-9-enoyl]-sn-glycero-3-phospho-(1'-sn-glycerol),C40H77O10P
14472,CHEBI:44995,"3H-pyrazolo[4,3-d]pyrimidin-7-ol",C5H4N4O
14473,CHEBI:45006,"1-O-(1-O,2-O-dioctanoyl-sn-glycero-3-phosphono)-1D-myo-inositol 4,5-bis(phosphate)",C25H49O19P3
14474,CHEBI:45008,"(2S,3S,4R,5R)-2-(4-aminophenyl)-5-hydroxymethylpyrrolidine-3,4-diol",C11H16N2O3
14475,CHEBI:45013,2-phospho-L-lactic acid,C3H7O6P
14476,CHEBI:45017,3-phenylpropylamine,C9H13N
14477,CHEBI:45068,6-{4-[hydroxy-(4-nitrophenoxy)phosphoryl]butyrylamino}hexanoic acid,C16H23N2O8P
14478,CHEBI:45086,L-phenylalaninol,C9H13NO
14479,CHEBI:45120,1-O-(1-O-hexadecanoyl-2-O-heptadecanoyl-sn-glycero-3-phosphono)-1D-myo-inositol,C42H81O13P
14480,CHEBI:45126,7-aminomethyl-7-deazaguanine,C7H9N5O
14481,CHEBI:45141,pyroquilon,C11H11NO
14482,CHEBI:45147,pentasulfide(2-),S5
14483,CHEBI:45165,pyromellitic acid,C10H6O8
14484,CHEBI:45171,L-thioproline,C4H7NO2S
14485,CHEBI:45213,3-pyridinemethanol,C6H7NO
14486,CHEBI:45223,pyridine-2-thiol,C5H5NS
14487,CHEBI:45240,"1,2-di-O-myristoyl-sn-glycero-3-phosphocholine",C36H72NO8P
14488,CHEBI:45257,ribostamycin,C17H34N4O10
14489,CHEBI:45265,"1-[4-carboxy-2-(3-pentylamino)phenyl]-5,5-bis(hydroxymethyl)pyrrolidin-2-one",C18H26N2O5
14490,CHEBI:45293,"(3R)-1'-(9-anthrylcarbonyl)-3-(morpholin-4-ylcarbonyl)-1,4'-bipiperidine",C30H35N3O3
14491,CHEBI:45302,"(5Z)-5-(quinoxalin-6-ylmethylidene)-1,3-thiazolidine-2,4-dione",C12H7N3O2S
14492,CHEBI:45307,seliciclib,C19H26N6O
14493,CHEBI:45312,beta-L-lyxofuranosylamine,C5H11NO4
14494,CHEBI:45352,3beta-hydroxy-5beta-pregnan-20-one hemisuccinate,C25H38O5
14495,CHEBI:45358,tetramethylrosamine,C23H23N2O
14496,CHEBI:45360,pyruvoyl group,C3H3O2
14497,CHEBI:45366,"6-{[(4R,5R)-4-(hydroxymethyl)thymin-5-yl]methyl}thymine",C12H16N4O5
14498,CHEBI:45389,(R)-styrene oxide,C8H8O
14499,CHEBI:45395,pyrithiamine pyrophosphate,C14H21N4O7P2
14500,CHEBI:45412,"2-{[(R)-{[4-(aminomethyl)phenyl]amino}{[(1R)-1-phenylethyl]amino}methyl]amino}ethane-1,1-diol",C18H26N4O2
14501,CHEBI:45422,propionamide,C3H7NO
14502,CHEBI:45425,5-O-phosphono-beta-D-ribofuranose,C5H11O8P
14503,CHEBI:45448,"5-iodo-5,6-dihydro-6-azatubercidin",C10H14IN5O4
14504,CHEBI:45453,sinefungin,C15H23N7O5
